county,license_number,operation_type,establishment_type,entity_name,DBA_name,street_number,street_name,city,state,zip_code,square_footage
Bronx,608845,Store,JAC,BENGALI HALAL GROCERY STORE INC,BENGALI HALAL GRC STORE,1430,ZEREGA AVE,BRONX,NY,10462,1400
Bronx,718565,Store,JAC,THIRD AVENUE FOOD EXPRESS CORP,THIRD AVENUE FOOD EXPRE,2628,3RD AVE,BRONX,NY,10454,1000
Bronx,608840,Store,JAC,BEST STOP DELI EXPRESS INC THE,BEST STOP DELI EXPRESS,1380,GUN HILL RD,BRONX,NY,10469,2000
Bronx,608536,Store,A,DOLLAR RESORT INC,DOLLAR RESORT,190,EAST 167 ST,BRONX,NY,10456,0
Bronx,608941,Store,JAC,WASEEM DELI GROCERY CORP,WASEEM DELI GROCERY,260,BROOK AVE,BRONX,NY,10454,1200
Bronx,608934,Store,JAC,NEW EUROPEAN INC,NEW EUROPEAN MARKET,810,MORRIS PARK AVE,BRONX,NY,10462,600
Bronx,705001,Store,JAC,NEW PRINCE GROCERY & CANDY STORE,NEW PRINCE GROCERY & CA,131,WEST KINGSBRIDGE,BRONX,NY,10468,900
Bronx,607880,Store,JAC,PAOLA DELI GROCERY CORP,PAOLA DELI GROCERY,485,E 188TH ST,BRONX,NY,10458,1200
Bronx,705142,Store,JAC,JAMAICA RYTHMS FISH MARKET INC,JAMAICA RYTHMS FISH MAR,3376B,BOSTON RD,BRONX,NY,10469,470
Bronx,608931,Store,JABC,MEAT MARKET JAZMIN II CORP,MEAT MARKET JAZMIN II,2356,GRAND CONCOURSE STORE #1,BRONX,NY,10458,1200
Bronx,608673,Store,A,FADHLE NAGI & SAMED MUTHANA,GOOD VALUE 99 CENTS STR,105A,E 183RD ST,BRONX,NY,10453,2200
Bronx,705020,Store,JAC,1538 NEW DELI CORP,1538 NEW DELI,1538,DR MARTIN LUTHER KING BLVD #,BRONX,NY,10452,2000
Bronx,607876,Store,JAC,NONGSA CORP,NONGSA FRUIT & VEG MKT,14,W 183RD ST,BRONX,NY,10453,1200
Bronx,608539,Store,A,SWEET HOME AFRICAN MKT INC,SWEET HOME AFRICAN MKT,15-17,BEDFORD PARK BLVD,BRONX,NY,10468,2000
Bronx,705040,Store,JAC,AGOGO AFRICAN TRADING CORP,AGOGO,1347,EDWARD L GRANT HWY,BRONX,NY,10452,600
Bronx,718459,Store,JAC,ELMOUNA DELI GROCERY CORP,ELMOUNA DELI GROCERY,314,CYPRESS AVE,BRONX,NY,10454,0
Bronx,718458,Store,JAC,CAMPUS GRILL DELI CORP,CAMPUS GRILL DELI,88,W 181ST STREET,BRONX,NY,10453,0
Bronx,719144,Store,JAC,NEW FORDHAM FOOD PLAZA INC,NEW FORDHAM FOOD PLAZA,2487,CRESTON AVE,BRONX,NY,10468,0
Bronx,608933,Store,JAC,SHAMMAKH FAISAL M,TWO STAR DELI & GROCERY,3548,BRONX BLVD,BRONX,NY,10467,700
Bronx,719744,Store,JAC,WEBSTER AVE PETROLEUM LLC,WEBSTER AVE PETROLEUM,3059,WEBSTER AVE,BRONX,NY,10467,1200
Bronx,705371,Store,JAC,SOUNDVIEW PETROLEUM INC,76,902,SOUNDVIEW AVE,BRONX,NY,10473,1000
Bronx,608876,Store,JAC,675 MORRIS AVE FOOD CORP,FINE FARE,675,MORRIS AVE,BRONX,NY,10451,5000
Bronx,607841,Store,JAC,HJ FAMILY FOOD CORP,C TOWN,1580,UNION PORT RD,BRONX,NY,10462,12000
Bronx,608566,Store,JAC,ANS SEAFOOD INC,ANS SEAFOOD,540,W 235TH ST,BRONX,NY,10463,800
Bronx,705348,Store,JAC,MAR FRUIT MARKET&DELI CORP,MAR FRUIT MARKET & DELI,2445A,CRESTON AVE,BRONX,NY,10468,500
Bronx,607837,Store,JAC,HUB MEAT MARKET LLC,BUTCHERS CHOICE THE,448,E 149TH ST,BRONX,NY,10455,1400
Bronx,608873,Store,JAC,L&M EUROPEAN MINI MARKET INC,L&M EUROPEAN MINI MKT,371,E 204 ST,BRONX,NY,10467,1800
Bronx,719351,Store,JABC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2592,2136,BARTOW AVE,BRONX,NY,10475,55000
Bronx,608862,Store,JAC,GREEN LAND FARM DELI&GROCERY CORP,GREEN LAND FARM DELI&GR,4313,KATONAH AVE,BRONX,NY,10470,1800
Bronx,705333,Store,JAC,GUERRERO UBALDO,MEXICANO DELI,1302-1304,LAFAYETTE AVE,BRONX,NY,10474,600
Bronx,719173,Store,JAC,GREEN MOUNTAIN GROCERY & DELI LLC,169 GOURMET DELI,169,E 205TH ST,BRONX,NY,10458,0
Bronx,608656,Store,JAC,WEST FARM FRUIT MARKET CORP,WEST FARM FRUIT MARKET,1001,E 167TH ST,BRONX,NY,10459,1000
Bronx,608872,Store,JAC,PAULINO DELI GROCERY INC,PAULINO DELI GROCERY,798,HUNTS PT AVE,BRONX,NY,10474,1100
Bronx,719348,Store,JABC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2594,1720,E CHESTER RD,BRONX,NY,10461,60000
Bronx,719174,Store,JAC,9 STARS DELI CORP,9 STARS DELI,2193,GRAND CONCOURSE,BRONX,NY,10453,0
Bronx,719176,Store,JAC,M A ROYAL DELI FOOD CORP,M A ROYAL DELI FOOD,103,E MOUNT EDEN AVE,BRONX,NY,10452,950
Bronx,608663,Store,A,1370 JEROME 99 CORP,1370 JEROME 99 STORE,1370,JEROME AVE,BRONX,NY,10452,8000
Bronx,607834,Store,A,DOLOMA CONVENIENCE STORE INC,DOLOMA CONVENIENCE STRE,5565,BROADWAY,BRONX,NY,10463,1800
Bronx,719168,Store,JAC,ZUBAIDI DELI GROCERY INC,ZUBAIDI DELI GROCERY,288,E 174TH ST,BRONX,NY,10457,800
Bronx,608944,Store,JAC,58 BURNSIDE FOOD CORP,58 BURNSIDE FOOD,58-60,W BURNSIDE AVE,BRONX,NY,10453,2700
Bronx,607855,Store,JAC,GRACIANI&COMPANY INC,BURKE DELI&GROCERY,1000,BURKE AVE,BRONX,NY,10469,600
Bronx,608906,Store,JAC,DYRE FISH MARKET CORP,LA CONIA FISH MARKET,3959,LACONIA AVE,BRONX,NY,10466,585
Bronx,608652,Store,JAC,ANGELOS DELI-GROCERY NO 2 CORP,ANGELOS DELI-GROCERY,120,E MOUNT EDEN AVE,BRONX,NY,10452,950
Bronx,607854,Store,JAC,TEJEDA&CASTILLO FOOD CORP,TEJEDA&CASTILLO FOOD,1675,BOSTON RD,BRONX,NY,10460,2500
Bronx,719164,Store,JAC,NU DELI CORP,NU DELI,1081,SOUTHERN BLVD,BRONX,NY,10459,800
Bronx,608900,Store,JAC,1307 CORP,1307 CORP,1307,CROSBY AVE,BRONX,NY,10461,600
Bronx,608666,Store,JAC,REYES GROCERY & DELI CORP,REYES GROCERY & DELI,1605,INWOOD AVE,BRONX,NY,10452,1000
Bronx,608859,Store,JAC,HIGH HOPE DELI INC,HIGH HOPE DELI,260,E BURNSIDE AVE,BRONX,NY,10457,1000
Bronx,608562,Store,JAC,DKJJ DELI FOOD CORP,DKJJ DELI FOOD,1584,UNIVERSITY AVE,BRONX,NY,10453,900
Bronx,719169,Store,JAC,45 RICHMAN PLAZA DELI GROCERY COR,45 RICHMAN PLAZA DELI G,45,RICHMAN PLAZA,BRONX,NY,10453,1800
Bronx,608559,Store,JAC,BAYCHESTER EXPRESS DELI INC,BAYCHESTER EXPRESS DELI,3929,BAYCHESTER AVE,BRONX,NY,10466,1400
Bronx,608890,Store,JAC,150 AURORA GROCERY CORP,150 AURORA GROCERY STR,150,E 174TH ST,BRONX,NY,10457,1500
Bronx,608886,Store,JAC,J&W FOOD CENTER CORP,J&W FOOD CENTER,990,LEGGETT AVE,BRONX,NY,10455,2000
Bronx,608884,Store,JAC,LA GRANJA MEAT MARKET INC,LA GRANJA MEAT MARKET,1111,E TREMONT AVE STORE D,BRONX,NY,10460,800
Bronx,608882,Store,JAC,FIREHOUSE CORNER DELI GRCY CORP,FIREHOUSE CRNR DELI GRY,240,CITY ISLAND AVE,BRONX,NY,10464,800
Bronx,705332,Store,JAC,CO OP CITY AFRICAN MARKET INC,CO OP CITY AFRICAN MARK,2829,E EDSON AVE,BRONX,NY,10469,1000
Bronx,608857,Store,JAC,ANTHONYS FAMOUS GOURMET DELI INC,ANTHONYS FAMOUS GRMT DL,169,E GUN HILL RD,BRONX,NY,10467,1400
Bronx,608898,Store,JAC,LA GRAN FAMOSA FOOD MARKET CORP,LA NUEVA FAMOSA GROCERY,1704,GRAND AVE,BRONX,NY,10453,3000
Bronx,704712,Store,JAC,CASTLE DELI & GROCERY INC,CASTLE DELI & GROCERY,708,CASTLE HILL AVE,BRONX,NY,10473,1500
Bronx,608942,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE  #4514,1334,LOUIS NINE BLVD,BRONX,NY,10459,5000
Bronx,704653,Store,JAC,BANGLA GROCERY INC,BANGLA GROCERY,1430,ST PETERS AVE,BRONX,NY,10461,1000
Bronx,608493,Store,A,548 CANDY GROCERY CORP,548 CANDY GROCERY,548,E 138TH ST,BRONX,NY,10454,750
Bronx,609037,Store,JAC,JYJ DELI GROCERY CORP,JYJ DELI GROCERY,968,E 165TH ST,BRONX,NY,10459,800
Bronx,704697,Store,JAC,FLAMING MEAT WAREHOUSE CORP,BROTHER MEAT & MARKET,522,E 138TH ST,BRONX,NY,10454,1500
Bronx,609035,Store,A,CVS ALBANY LLC,CVS PHARMACY #8940,1688,WESTCHESTER AVE,BRONX,NY,10472,8000
Bronx,609028,Store,JAC,MI FIESTA DELI GROCERY INC,MI FIESTA DELI GROCERY,120,W 167TH ST,BRONX,NY,10452,1500
Bronx,704649,Store,JAC,163 ASHLEY DELI GROCERY INC,163 ASHLEY DELI GROCERY,3244,THIRD AVE,BRONX,NY,10451,1500
Bronx,609026,Store,JAC,SAVEMORE DELI GROCERY CORP,SAVEMORE DELI GROCERY,1363,WEBSTER AVE,BRONX,NY,10456,1800
Bronx,719388,Store,JAC,LA ATLETA DELI GROCERY INC,LA ATLETA DELI GROCERY,1177,MORRISON AVE,BRONX,NY,10472,0
Bronx,607919,Store,JABC,GAVA FOOD CORP,BRAVO SUPERMARKET,127,W BURNSIDE AVE,BRONX,NY,10453,5000
Bronx,609022,Store,JAC,JJN CORPORATION,JJN CORP,1512,WASHINGTON AVE,BRONX,NY,10457,0
Bronx,609017,Store,JAC,ROMAN DELI GROCERY INC,ROMAN DELI GROCERY,396,E 171ST ST,BRONX,NY,10457,0
Bronx,704733,Store,JAC,AAA GAS & STORE INC,AAA GAS & STORE,91,WESTCHESTER SQ,BRONX,NY,10461,1000
Bronx,608831,Store,A,ALNABIL 85 DELI GROCERY CORP,ALNABIL 85 DELI GROCERY,971,PROSPECT AVE,BRONX,NY,10459,1000
Bronx,718438,Store,JAC,BRONX BAD BOYS DELI GROCERY INC.,BRONX BAD BOYS DELI GRO,3438,BOSTON RD,BRONX,NY,10469,700
Bronx,607918,Store,JAC,GNP SUNIL CORP,GNP SUNIL,585,W 235TH ST,BRONX,NY,10463,1500
Bronx,608501,Store,JAC,KENNEDY DELI RESTAURANT CORP,KENNEDY DELI,302,W 231ST ST,BRONX,NY,10463,1500
Bronx,607936,Store,JAC,JSR DELI INC,JSR DELI,994,MORRIS PARK AVE,BRONX,NY,10462,1500
Bronx,609066,Store,JAC,LA JAVILLA FOOD CORP,LA JAVILLA FOOD,170-172,W TREMONT AVE,BRONX,NY,10453,1500
Bronx,609065,Store,JAC,1105 TINTON DELI GROCERY CORP,1105 TINTON DELI GRCY,1105,TINTON AVE,BRONX,NY,10456,1200
Bronx,609064,Store,JAC,M&I PETROLEUM CORP,MOBIL,688,E GUNHILL RD,BRONX,NY,10467,2200
Bronx,719063,Store,JAC,EL GIRASOL MINI MARKET CORP,EL GIRASOL MINI MARKET,3214,WHITE PLAINS RD,BRONX,NY,10467,1000
Bronx,704444,Store,JAC,NEW KING GOURMET DELI GROCERY COR,NEW KING GOURMET DELI G,1587,THIERIOT AVE,BRONX,NY,10460,1200
Bronx,608472,Store,JAC,AL MALIK GROCERY INC,AL MALIK GROCERY,754,LYDIG AVE,BRONX,NY,10462,1000
Bronx,718539,Store,JAC,FRANCO FRUIT&VEGETABLE INC,FRANCO FRUIT& VEGETABLE,121,EAST BURNSIDE AVE,BRONX,NY,10453,2400
Bronx,607924,Store,A,HDL GROCERY DELI CORP,HDL GROCERY DELI,3706-14,3RD AVE,BRONX,NY,10456,1000
Bronx,608651,Store,A,2290 CROTONA DISCOUNT CORP,CROTONA DISCOUNT,2290,CROTONA AVE,BRONX,NY,10458,800
Bronx,609010,Store,JAC,E FLYING EAGLE CORP,IZZY'S GOURMET DELI,3001,WESTCHESTER AVE,BRONX,NY,10461,1000
Bronx,608578,Store,JAC,BRONX VIEW DELI & GROCERY INC,BRONX VIEW DELI & GROCE,717,ALLERTON AVE,BRONX,NY,10467,1200
Bronx,608702,Store,JAC,PENA JUAN B,180 PENA GROCERY,180,W 167TH ST,BRONX,NY,10452,1500
Bronx,704515,Store,JAC,MERCEDES GROCERY CORP,MERCEDES GROCERY,5,W MOSHOLU PKWY,BRONX,NY,10467,100
Bronx,608577,Store,JAC,2493 FOOD CENTER CORP,2493 FOOD CENTER,2493,JEROME AVE,BRONX,NY,10468,550
Bronx,607931,Store,JAC,H&M FOOD CORP I,H&M FOOD CORP,131,EINSTEIN LOOP,BRONX,NY,10475,2000
Bronx,704616,Store,JAC,SANCHEZ FAMILY DELI GROCERY CORP,SANCHEZ FAMILY DELI GRO,703,PROSPECT AVE,BRONX,NY,10455,0
Bronx,608488,Store,JAC,242 DELI FOOD LLC,242 DELI FOOD,4781,WHITE PLAINS RD,BRONX,NY,10470,1200
Bronx,608476,Store,JAC,MEX DELI GROCERY CORP,MEX DELI GROCERY,576,E 187TH ST,BRONX,NY,10458,400
Bronx,704877,Store,JAC,GRACE SEAFORD CORP,GRACE SEAFOOD,4363,WHITE PLAINS ROAD,BRONX,NY,10466,800
Bronx,718489,Store,JAC,PIERCE AVE MINI MARKET INC,PIERCE AVE MINI MARKET,1595,WILLIAMSBRIDGE RD,BRONX,NY,10461,1200
Bronx,607890,Store,JAC,AB INTERNATIONAL MARKET INC,AB INTERNATIONAL MARKET,2233-35,JEROME AVE,BRONX,NY,10453,2800
Bronx,608515,Store,A,PEGGYS STATIONERY LLC,PEGGYS STATIONERY,2216,WHITE PLAINS RD,BRONX,NY,10467,1000
Bronx,607888,Store,JAC,SANTOS FISH MARKET INC,SANTOS FISH MARKET,2859,WHITE PLAINS RD,BRONX,NY,10467,1400
Bronx,719125,Store,JAC,LA POTENCIA DELI GROCERY STORE CO,LA POTENCIA DELI GROCER,320,E 167TH STREET,BRONX,NY,10456,0
Bronx,608519,Store,A,KHELLY (NY) INC,GUN HILL PHARMACY,83,E GUN HILL RD,BRONX,NY,10467,700
Bronx,704871,Store,JAC,3100 THIRD AVENUE FOOD LLC,FOOD TOWN,3100,3RD AVE,BRONX,NY,10451,8000
Bronx,608693,Store,JAC,MENDEZ OFELIA,ESTRELLITA PRODUCT & VE,520,E 149TH ST,BRONX,NY,10455,1000
Bronx,608971,Store,JAC,2111 DELI GROCERY CORP,2111 DELI GROCERY,2109,SOUTHERN BLVD,BRONX,NY,10460,700
Bronx,718490,Store,JAC,JUNIOR'S SUPER MART CORP,JUNIOR'S SUPER MART,940,E 174TH ST,BRONX,NY,10460,1000
Bronx,608969,Store,JAC,BARCELONA GROCERY & DELI CORP,BARCELONA GROCERY& DELI,1601,WESTCHESTER AVE,BRONX,NY,10472,800
Bronx,608968,Store,JAC,HANNA & JINA NY INC,FRESH KING MARKET,9,KNOLLS CRESCENT,BRONX,NY,10463,2000
Bronx,719361,Store,JAC,BIG AMERICAN GOURMET DELI GROCERY,BIG AMERICAN GOURMET DE,1400,CASTLE HILL AVE,BRONX,NY,10462,0
Bronx,608530,Store,JAC,875 E TREMONT GROCERY DELI CORP,875 E TREMONT GRCY DELI,875,E TREMONT AVE,BRONX,NY,10460,750
Bronx,704892,Store,JAC,950 FAIR FOOD CORP,FINE FARE,950,WESTCHESTER AVE,BRONX,NY,10459,10000
Bronx,608950,Store,JAC,U&S ALLON LLC,HA-MAKOLET,3714,RIVERDALE AVE,BRONX,NY,10463,3000
Bronx,608531,Store,JAC,332 GROCERY STORE INC,332 GROCERY STORE,332,ST ANNS AVE,BRONX,NY,10454,1500
Bronx,719128,Store,JAC,BESBAS DELI GROCERY INC,BESBAS DELI GROCERY,1718,SOUTHERN BLVD,BRONX,NY,10460,1000
Bronx,607909,Store,JAC,JPS PETROLEUM INC,JPS PETROLEUM,4090,BOSTON RD,BRONX,NY,10475,1000
Bronx,607942,Store,JAC,SHAHJALAL GROCERY&VARIETY INC,SHAHJALAL GRCY&VARIETY,3115,BAINBRIDGE AVE,BRONX,NY,10467,1000
Bronx,608507,Store,JAC,MARIANOS FRUIT MARKET INC,MARIANOS FRUIT MARKET,745-747,LYDIG AVE,BRONX,NY,10462,1500
Bronx,609007,Store,JAC,NOBLE DELI GROCERY CORP,NOBLE DELI GROCERY,1721,E 172ND ST,BRONX,NY,10472,800
Bronx,704771,Store,JAC,MIKE FAMILY DELI GROCERY CORP,MIKE FAMILY DELI GROCER,635,COURTLAND AVE,BRONX,NY,10451,950
Bronx,704775,Store,JACH,KIM LINDA,PULSE ROASTED CHICKPEAS,50,E 168TH ST,BRONX,NY,10452,0
Bronx,608508,Store,JAC,RAFAEL JR FOOD CENTER CORP,RAFAEL JR FOOD CENTER,2701,DECATUR AVE,BRONX,NY,10458,2000
Bronx,719104,Store,JAC,GOLDEN STAR DEL INC,GOLDEN STAR DELI,3511,E TREMONT AVE,BRONX,NY,10465,1000
Bronx,704851,Store,JAC,FAIRFIELD FOOD INC,SHELL SERVICE STATION,2525,3RD AVE,BRONX,NY,10451,1200
Bronx,608992,Store,JAC,CAGUEYES FOOD CORP,FINE FARE SUPERMARKET,3315,WHITE PLAINS RD,BRONX,NY,10467,10000
Bronx,607893,Store,A,OLOFIN SESAN,EKITI-KETE AFRICAN-CAR,2700,WILLIAMSBRIDGE,BRONX,NY,10469,500
Bronx,607905,Store,JAC,GNK BI-ENERGY CORP,GNK BI-ENERGY,824,ALLERTON AVE,BRONX,NY,10467,1500
Bronx,608510,Store,JABC,CARIDAD BAKERY CAFE INC,SUGARBOY BAKERY,3071,BAILEY AVE,BRONX,NY,10463,2000
Bronx,608511,Store,JAC,HARDING DELI AND GROCERY INC,HARDING DELI & GROCERY,3009,HARDING AVE,BRONX,NY,10465,2000
Bronx,704809,Store,JAC,1705 DELI CORP,UNIVERSITY DELI & GROCE,1705,MARTIN L KING JR BLVD,BRONX,NY,10453,1500
Bronx,608983,Store,JAC,PROSPECT SUPERMARKET OF NY INC,REAL SUPERMARKET,795,PROSPECT AVE,BRONX,NY,10455,4000
Bronx,704836,Store,JAC,CITY CANDY INC,CITY CANDY,4643,WHITE PLAINS RD,BRONX,NY,10470,300
Bronx,608978,Store,A,PETLAND DISCOUNTS INC,PETLAND DISCOUNTS #46,3466B,JEROME AVE,BRONX,NY,10467,0
Bronx,609011,Store,JAC,BARTOW FOOD MART INC,BARTOW FOOD MART,1945,BARTOW AVE,BRONX,NY,10469,0
Bronx,609003,Store,JAC,AQUINO FRANCISCO,MEAT GROCERY PUEBLA,1437,BEACH AVE,BRONX,NY,10460,700
Bronx,718168,Store,JAC,MEXICANO DELI #2 CORP,MEXICANO DELI #2,957-957B,WESTCHESTER AVE,BRONX,NY,10459,0
Bronx,718835,Store,JAC,K& M DELI MINI MARKET CORP,K& M DELI MINI MARKET,3178,BAINBRIDGE AVENUE,BRONX,NY,10467,1100
Bronx,609462,Store,JAC,DIKO MUHAMADOU,MD AFRICAN MKT & DISCOU,2252,WEBSTER AVE,BRONX,NY,10457,2000
Bronx,718838,Store,JAC,DECATUR DELI FOOD CORP,DECATUR DELI FOOD,365,EAST 193RD STREET,BRONX,NY,10458,0
Bronx,609457,Store,JAC,GREEN EARTH FOOD CORP,GREEN EARTH GRCY STORE,1420,GRAND CONCOURSE,BRONX,NY,10456,1500
Bronx,718670,Store,JAC,MI GENTE DELI GROCERY CORP,MI GENTE DELI GROCERY,1071,ELDER  AVENUE,BRONX,NY,10472,0
Bronx,718839,Store,JAC,323 GUN HILL DELI & GROCERY CORP,323 GUN HILL DELI,323,E GUN HILL ROAD,BRONX,NY,10467,1200
Bronx,608092,Store,JAC,BRITO DELI&GROCERY CORP,BRITO DELI&GROCERY,309,CRIMMINS AVE,BRONX,NY,10454,1500
Bronx,609456,Store,A,PARKCHESTER CONVENIENCE STORE INC,PARKCHESTER CONVENIENCE,2001,WESTCHESTER AVE #F,BRONX,NY,10462,1200
Bronx,608288,Store,JAC,MI FAVORITA FOOD CORP,MI FAVORITA FOOD,392,E 201 ST,BRONX,NY,10458,2500
Bronx,608597,Store,JAC,823 GOURMET GROCERY INC,823 GOURMET GROCERY,823,FREEMAN ST,BRONX,NY,10459,700
Bronx,608098,Store,JAC,ALLERTON MINI MARKET LLC,ALLERTON MINI MARKET,766,ALLERTON AVE,BRONX,NY,10467,1500
Bronx,609452,Store,JAC,276 EAST FRUIT&GROCERY STORE CORP,276 EAST FRUIT&GRCY STR,276,E 198TH ST,BRONX,NY,10458,1000
Bronx,609450,Store,A,AL-TAIR GROCERY STORE INC,AL-TAIR GROCERY STORE,385,"E 194TH ST, FRNT A           ",BRONX,NY,10458,600
Bronx,608245,Store,JAC,BAEZ JUAN,CARNICERIA HISPANA,967,E 165TH ST,BRONX,NY,10459,1000
Bronx,718626,Store,A,FIVE BELOW INC,FIVE BELOW #354,2156,BARTON AVE  SPACE #156,BRONX,NY,10475,7000
Bronx,719270,Store,A,LUCKY STAR DISCOUNT AND 99 CENTS,LUCKY STAR DISCOUNT AND,930,E 174TH ST,BRONX,NY,10460,0
Bronx,605245,Store,JAC,CRUZ RAFAEL DE LA,ESMERALDA GROCERY,2449,GRAND AVE,BRONX,NY,10468,1500
Bronx,609448,Store,JAC,GARCIA MINI MARKET CORP,GARCIA MINI MARKET,1217,SHERMAN AVE,BRONX,NY,10456,1100
Bronx,608247,Store,JABC,MEXICANS GROCERY SANTA CRUZ CORP,MEXICANS GROCERY,245,WILLIS AVE,BRONX,NY,10454,750
Bronx,608228,Store,JAC,PAULINO GROCERY INC,PAULINO GROCERY,4378,3RD AVE,BRONX,NY,10457,1200
Bronx,702003,Store,JAC,TONY DELI & MARKET INC,TONY DELI & MARKET,714,COURTLAND AVE,BRONX,NY,10451,1500
Bronx,609486,Store,JAC,ALI SUPERMARKET INC,BANGLATOWN SUPERMARKET,1860,WESTCHESTER AVE,BRONX,NY,10472,4600
Bronx,609482,Store,JAC,LA VICTORIA GROCERY CORP,LA VICTORIA GROCERY,662,E 141ST ST,BRONX,NY,10454,900
Bronx,608213,Store,JAC,RGS&ASSOCIATES INC,RIVERDALE GLATT SHOP,3540,JOHNSON AVE,BRONX,NY,10463,2000
Bronx,608214,Store,JAC,DERLYN FOOD CORP,DERLYN FOOD,150,WEST KINGSBRIDGE RD,BRONX,NY,10463,0
Bronx,718822,Store,JAC,EAST TREMONT FOOD MART INC.,EAST TREMONT FOOD MART,4004,E TREMONT AVE,BRONX,NY,10465,1000
Bronx,608215,Store,JAC,1757 TJM FOOD CORP,ASSOCIATED SUPERMARKET,1757,RANDALL AVE,BRONX,NY,10473,30000
Bronx,718823,Store,JAC,SAN JOSE TULCINGO DELI INC.,SAN JOSE TULCINGO DELI,109,EAST 153RD STREET,BRONX,NY,10451,1200
Bronx,608219,Store,JAC,ONE STOP DELI & CANDY CORP,ONE STOP DELI & CANDY,4358,WHITE PLAINS RD,BRONX,NY,10466,1000
Bronx,718671,Store,JAC,TELLER MART LLC,TELLER MART,920,TELLER AVE,BRONX,NY,10451,2000
Bronx,609469,Store,JAC,DE REIMER FOOD CORP,DE REIMER FOOD,3821,BOSTON RD,BRONX,NY,10466,1200
Bronx,719249,Store,JAC,AL QUDS TRADING CORP,AL QUDS TRADING,1827,WHITE PLAINS RD,BRONX,NY,10462,0
Bronx,608221,Store,JAC,ABDO ABDULLA N,SWEET DELI & GROCERY,956,INTERVALE AVE,BRONX,NY,10459,1000
Bronx,702026,Store,JAC,MY FAMILY DELI GROCERY CORP,MY FAMILY DELI GROCERY,54,EAST 181ST ST,BRONX,NY,10453,1800
Bronx,608224,Store,JAC,GRAND CONCOURSE PETROLEUM LLC,GRAND CONCOURSE PETROLE,350,GRAND CONCOURSE,BRONX,NY,10451,3000
Bronx,608225,Store,JAC,LA VINA FOOD CORP,LA VINA FOOD,89,W KINGSBRIDGE RD,BRONX,NY,10468,1600
Bronx,608767,Store,JAC,BROTHERHOOD GOURMET DELI CORP,BROTHERHOOD GOURMET DEL,703,SOUTHERN BLVD,BRONX,NY,10455,1800
Bronx,702041,Store,JAC,DESTINY DELI GROCERY CORP,DESTINY DELI GROCERY,15,MARCY PLACE,BRONX,NY,10452,1200
Bronx,609467,Store,JAC,GREEN APPLE GOURMET DELI INC,GREEN APPLE GRMT DELI,568,E 169TH ST,BRONX,NY,10456,0
Bronx,609465,Store,JAC,NY BEST DELI & GOURMET CORP,NY BEST DELI & GOURMET,1801,NEREID AVE,BRONX,NY,10466,900
Bronx,608250,Store,JAC,A-MART US CORP,A-MART US,2433,HOFFMAN ST,BRONX,NY,10458,525
Bronx,608220,Store,JAC,LOS HERMANOS MEAT&GROCERY INC,LOS HERMANOS MEAT&GRCY,501B,JACKSON AVE,BRONX,NY,10455,1500
Bronx,608621,Store,A,DAGOBERTO FLORES,LA DINASTIA DELI GROCRY,23,E BEDFORD PARK BLVD,BRONX,NY,10468,800
Bronx,608248,Store,JAC,ALESRAA HALAL MEAT MARKET INC,ALESRAA HALAL MEAT MRKT,1903,WHITE PLAINS RD,BRONX,NY,10462,1000
Bronx,719514,Store,JAC,SABOR CRIOLLO GROCERY CORP,SABOR CRIOLLO GROCERY,1841,GRAND CONCOURSE,BRONX,NY,10453,2400
Bronx,702307,Store,JAC,50 STAR DELI GROCERY MARKET INC,50 STAR DELI GROCERY MA,928,TINTON AVE,BRONX,NY,10456,1500
Bronx,608732,Store,JAC,WILLIS GOURMET DELI CORP,WILLIS GOURMET DELI,302,WILLIS AVE,BRONX,NY,10454,2000
Bronx,609413,Store,JAC,IZQUIERDO GEORGE L,LA POSADA GROCERY,1911-1915,SOUTHERN BLVD STORE,BRONX,NY,10460,1200
Bronx,608731,Store,JAC,LEONARDO SANTIAGO,MI PUEBLITO ZUMPANGO,615,MELROSE AVE STORE #2,BRONX,NY,10455,1200
Bronx,608280,Store,JAC,LISBETH FOOD CORP,LISBETH FOOD,1702,WATSON AVE,BRONX,NY,10472,2000
Bronx,608281,Store,JAC,BMCB DELI GROCERY CORP,BMCB DELI GROCERY,931,CASTLE HILL AVE,BRONX,NY,10473,1100
Bronx,608279,Store,A,BARGAIN TEAM INC,BARGAIN TEAM,216,WILLIS AVE,BRONX,NY,10454,2500
Bronx,719508,Store,JAC,IVEZIC MARJAN,SEDGWICK DELI & EURO MA,3890,SEDGWICK AVE,BRONX,NY,10463,0
Bronx,609416,Store,JAC,HIGH LIFE DELI&GROCERY CORP I,HIGH LIFE DELI&GROCERY,1215,GRAND CONCOURSE,BRONX,NY,10452,1400
Bronx,609410,Store,JAC,AJB DELI GROCERY INC,AJB DELI GROCERY,701,COSTER ST,BRONX,NY,10474,1200
Bronx,702401,Store,A,FANE GROCERY INC,FANE GROCERY,609,COURTLANDT AVE,BRONX,NY,10451,1300
Bronx,608623,Store,JAC,PARK JONG SEOK,7S FISH MARKET,3123,BAINBRIDGE AVE,BRONX,NY,10467,1000
